census_tract,ct_population,ct_prct_white,ct_prct_black,ct_prct_asian,ct_prct_hispanic,ct_prct_age_5_9,ct_prct_age_10_14,ct_prct_age_15_19,ct_prct_age_20_24,ct_prct_age_25_34,ct_prct_age_35_44,ct_prct_age_45_54,ct_prct_age_55_59,ct_prct_age_60_64,ct_prct_age_65_74,ct_prct_age_75_84,ct_prct_age_85_plus,ct_median_inc,ct_prct_inc_less_than_10,ct_prct_inc_10_15,ct_prct_inc_15_25,ct_prct_inc_25_35,ct_prct_inc_35_50,ct_prct_inc_50_75,ct_prct_inc_75_100,ct_prct_inc_100_150,ct_prct_inc_150_200,ct_prct_inc_200_plus,ct_prct_less_than_9th,ct_prct_9th_12th,ct_prct_high_school,ct_prct_some_college,ct_prct_associates,ct_prct_bachelors,ct_prct_grad,ct_prct_high_school_plus,ct_prct_bachelors_plus,ct_prct_occupied,ct_prct_vacant,ct_prct_home_owner_vacancy,ct_prct_renter_vacancy,ct_prct_home_owner_occupied,ct_prct_renter_occupied
51041100817,3800,0.693947368,0.250263158,0.011842105,0.127631579,0.045789474,0.058157895,0.065,0.035789474,0.062894737,0.160789474,0.176842105,0.103421053,0.053947368,0.046315789,0.076052632,0.056052632,52730,0.052159739,0.036674817,0.09209454,0.145884271,0.113284434,0.214343928,0.207823961,0.113284434,0.024449878,0,0.042759612,0.108875314,0.371182178,0.234279554,0.084800575,0.123248293,0.034854474,0.848365074,0.158102767,1,0,0,0,0.543602282,0.456397718
51041100818,3796,0.529504742,0.407270811,0.015542677,0.052423604,0.070864067,0.057428872,0.051896733,0.043203372,0.066385669,0.139093783,0.158587987,0.178082192,0.054531085,0.075079031,0.066649104,0.038198103,91530,0.040632054,0,0.002257336,0.018058691,0.060948081,0.183596689,0.25131678,0.273890143,0.116629044,0.052671181,0.024851632,0.028931751,0.204005935,0.268175074,0.123145401,0.247403561,0.103486647,0.946216617,0.350890208,0.947931526,0.052068474,0.021,0,0.93227991,0.06772009
51041100819,6628,0.345051298,0.537567894,0.016747133,0.111345806,0.093844297,0.033343392,0.041792396,0.092033796,0.09067592,0.11919131,0.135636693,0.123717562,0.084942667,0.07045866,0.078304164,0.020669885,64896,0.068525896,0.022709163,0.066135458,0.098406375,0.081673307,0.231075697,0.220318725,0.18247012,0.028685259,0,0.028624622,0.079124971,0.343728182,0.151733768,0.130788923,0.147777519,0.118222015,0.892250407,0.265999535,0.950397577,0.049602423,0.017,0,0.694023904,0.305976096
51041100820,3506,0.272960639,0.549629207,0.069309755,0.091842556,0.06959498,0.061893896,0.034512265,0.057330291,0.102966343,0.132344552,0.154306902,0.169994295,0.091842556,0.025385054,0.0653166,0.031660011,74412,0,0.0416,0.0408,0.056,0.184,0.184,0.1152,0.2288,0.12,0.0296,0.064775614,0.034292972,0.288314987,0.191363251,0.16257409,0.176545301,0.082133785,0.900931414,0.258679086,0.960799385,0.039200615,0,0.085,0.7,0.3
51041100821,4848,0.834983498,0.110354785,0.015470297,0.031146865,0.043935644,0.018976898,0.050742574,0.040016502,0.052186469,0.126237624,0.08230198,0.145420792,0.098184818,0.107054455,0.143151815,0.061881188,104735,0.01369863,0.01369863,0.026801668,0.029779631,0.069088743,0.173317451,0.136986301,0.260869565,0.097081596,0.178677784,0.014285714,0.046233766,0.243376623,0.228311688,0.086233766,0.232987013,0.148571429,0.939480519,0.381558442,0.976162791,0.023837209,0,0,0.954139369,0.045860631
51041100822,5698,0.752193752,0.188136188,0.031414531,0.016672517,0.05001755,0.060723061,0.064584065,0.081783082,0.05019305,0.077922078,0.110916111,0.154440154,0.095296595,0.095121095,0.11038961,0.03966304,109612,0.023622047,0.01250579,0.009263548,0.050949514,0.073182029,0.128763316,0.111625753,0.311718388,0.190829088,0.087540528,0.010134279,0.02432227,0.216366861,0.186977451,0.069926526,0.283759818,0.208512795,0.965543451,0.492272612,0.988553114,0.011446886,0,0,0.818897638,0.181102362
51041100823,6118,0.609349461,0.376103302,0.009807127,0.011278195,0.071265119,0.045603138,0.06276561,0.091696633,0.033671134,0.103628637,0.119156587,0.109022556,0.053285387,0.110330173,0.118502779,0.049035633,90248,0.032820097,0.020259319,0.042139384,0.089141005,0.106969206,0.107779579,0.194489465,0.261345219,0.072933549,0.072123177,0.017168391,0.029162747,0.182502352,0.221072437,0.11335842,0.254468485,0.182267168,0.953668862,0.436735654,0.960311284,0.039688716,0,0.053,0.695299838,0.304700162
51041100902,3899,0.942292896,0.02385227,0.015388561,0.025904078,0.043857399,0.071300333,0.10310336,0.035137215,0.017696845,0.063606053,0.151064375,0.155680944,0.063093101,0.05539882,0.147730187,0.050525776,99286,0.020887728,0.004569191,0.018929504,0.058093995,0.061357702,0.162532637,0.177545692,0.277415144,0.068537859,0.150130548,0.005277973,0.045038705,0.133356791,0.159394792,0.037297678,0.345179451,0.274454609,0.949683322,0.619634061,0.958698373,0.041301627,0.026,0,0.888381201,0.111618799
51041100907,2579,0.743311361,0.107405971,0.031407522,0.253586661,0.063978286,0.061264056,0.074835207,0.077937185,0.04691741,0.116324157,0.103140752,0.142690965,0.03722373,0.020162854,0.078712679,0.100038775,78169,0.056622851,0.020222447,0.056622851,0.072800809,0.159757331,0.11627907,0.193124368,0.152679474,0.087967644,0.083923155,0.066053992,0.025847214,0.256748995,0.183802412,0.07696726,0.266513498,0.124066628,0.908098794,0.390580126,0.869068541,0.130931459,0,0.276,0.707785642,0.292214358
51041100910,5253,0.692937369,0.186940796,0.006282125,0.07424329,0.053873977,0.047401485,0.072910718,0.051779935,0.071197411,0.12488102,0.167713687,0.116504854,0.057681325,0.089091947,0.074433657,0.044355606,73874,0.025667351,0.014373717,0.014373717,0.086755647,0.131930185,0.247946612,0.179671458,0.230492813,0.051334702,0.017453799,0.055254605,0.074485374,0.305796316,0.240520043,0.066088841,0.202058505,0.055796316,0.870260022,0.257854821,0.928060981,0.071939019,0.008,0,0.866529774,0.133470226
51041100912,6581,0.829357241,0.111837107,0.032517854,0.077039964,0.058957605,0.06746695,0.06336423,0.046953351,0.035253001,0.114268348,0.150281112,0.153624069,0.059869321,0.043458441,0.141315909,0.04634554,101236,0.037465126,0.024312475,0.021123954,0.073734556,0.064966122,0.146273416,0.114388202,0.31247509,0.122359506,0.082901554,0.013567105,0.021916093,0.133583803,0.177207264,0.088707994,0.332707159,0.232310582,0.964516802,0.565017742,0.990525069,0.009474931,0.01,0,0.921482662,0.078517338
51041100915,3846,0.744669787,0.152366095,0.083723349,0.035621425,0.068902756,0.035881435,0.041081643,0.036661466,0.068122725,0.138065523,0.115184607,0.139365575,0.079823193,0.062142486,0.138325533,0.054862194,58027,0.053781513,0.008403361,0.046498599,0.087394958,0.183193277,0.291876751,0.0767507,0.193277311,0.054901961,0.003921569,0.020124913,0.022900763,0.245315753,0.235253296,0.111034004,0.224843858,0.140527412,0.956974323,0.36537127,0.951492537,0.048507463,0,0.08,0.691316527,0.308683473
51041100919,6970,0.647776184,0.26097561,0.057388809,0.043758967,0.083500717,0.048350072,0.072453372,0.06241033,0.042611191,0.161262554,0.142180775,0.123242468,0.076183644,0.06169297,0.071018651,0.031563845,77952,0.012846246,0.02007226,0.062625452,0.06864713,0.154957848,0.17743878,0.1589723,0.271778402,0.055800883,0.016860699,0.019734109,0.065226423,0.281262983,0.158911508,0.112588284,0.251557956,0.110718737,0.915039468,0.362276693,0.94822992,0.05177008,0.019,0,0.816539542,0.183460458
51041100920,1689,0.595618709,0.252812315,0.073416223,0.075784488,0.025458851,0.030195382,0.026642984,0.119005329,0.081113085,0.188277087,0.143280047,0.112492599,0.108940201,0.07223209,0.055062167,0.026050918,64212,0.009370817,0,0.014725569,0.108433735,0.099062918,0.350736278,0.116465863,0.191432396,0.099062918,0.010709505,0.011551155,0.007425743,0.20709571,0.378712871,0.045379538,0.207920792,0.141914191,0.981023102,0.349834983,0.938442211,0.061557789,0,0,0.143239625,0.856760375
51041100921,6866,0.696912322,0.143314885,0.075007282,0.079813574,0.056510341,0.037576464,0.064812118,0.113311972,0.063792601,0.108068745,0.154820856,0.150597145,0.040052432,0.059714535,0.104281969,0.027381299,73882,0.01824274,0,0.061801936,0.091958302,0.142218913,0.192107223,0.166046165,0.246835443,0.03201787,0.048771407,0.017986401,0.026102215,0.202456679,0.23184909,0.065584558,0.234919939,0.221101119,0.955911384,0.456021057,0.990778311,0.009221689,0,0,0.635145197,0.364854803
51041100922,4847,0.636063544,0.250876831,0.012378791,0.146894987,0.046420466,0.058386631,0.079636889,0.068908603,0.042294203,0.161336909,0.122550031,0.126469981,0.083144213,0.07778007,0.087064163,0.037136373,69722,0.044395117,0.045504994,0.05327414,0.06936737,0.161487236,0.177025527,0.162597114,0.221420644,0.0427303,0.022197558,0.020210896,0.040421793,0.268306971,0.272407733,0.07791447,0.183655536,0.137082601,0.939367311,0.320738137,0.908266129,0.091733871,0.012,0.138,0.739733629,0.260266371
51041100923,2506,0.58339984,0.29688747,0.025538707,0.077813248,0.030726257,0.056664006,0.065043895,0.075818037,0.025538707,0.146448524,0.186751796,0.122905028,0.059457302,0.05027933,0.117717478,0.037909018,64516,0.013282732,0.014231499,0.05028463,0.05597723,0.19829222,0.279886148,0.15654649,0.19259962,0.016129032,0.022770398,0.029411765,0.042245989,0.214973262,0.290374332,0.10855615,0.17486631,0.139572193,0.928342246,0.314438503,0.916521739,0.083478261,0.023,0.185,0.883301708,0.116698292
51041100924,5192,0.870955316,0.050269646,0.059514638,0.025038521,0.042565485,0.094568567,0.076078582,0.069915254,0.043528505,0.083782743,0.123459168,0.163328197,0.101887519,0.054699538,0.119414484,0.022534669,116212,0.020540541,0.031351351,0.009189189,0.042702703,0.043783784,0.161621622,0.112432432,0.186486486,0.113513514,0.278378378,0.014588101,0.007437071,0.106693364,0.150171625,0.043478261,0.409038902,0.268592677,0.977974828,0.677631579,0.975224038,0.024775962,0.006,0,0.754054054,0.245945946
51041100926,6076,0.836734694,0.058920342,0.073403555,0.052337064,0.029131007,0.078341014,0.086076366,0.063528637,0.016458196,0.034891376,0.112738644,0.212639895,0.078505596,0.0620474,0.163265306,0.038841343,170625,0.005867561,0.03101425,0.007124895,0.009220453,0.072925398,0.080469405,0.070829841,0.131181894,0.162615256,0.428751048,0,0,0.069551427,0.134571817,0.03375623,0.419347531,0.342772995,1,0.762120526,0.928404669,0.071595331,0,0.209,0.872590109,0.127409891
51041100927,9887,0.776777587,0.091736624,0.070597755,0.046323455,0.075958329,0.089612623,0.058764034,0.061798321,0.048447456,0.122888642,0.154950946,0.148882371,0.04025488,0.071204612,0.077273187,0.031758875,119643,0.011452514,0.004189944,0.044972067,0.038268156,0.042458101,0.120949721,0.114804469,0.272067039,0.173463687,0.177374302,0.008207934,0.025079799,0.153062775,0.145462836,0.075391397,0.364645083,0.228150175,0.966712266,0.592795258,0.973355084,0.026644916,0.016,0.05,0.792458101,0.207541899
51041100928,6890,0.725979681,0.106531205,0.118722787,0.011756168,0.062264151,0.076777939,0.080406386,0.044557329,0.046008708,0.098693759,0.159941945,0.115820029,0.072133527,0.042815675,0.093468795,0.081712627,85188,0.023950017,0.015966678,0.073238459,0.067684832,0.103783409,0.154113155,0.105171815,0.208955224,0.139187782,0.107948629,0.025452251,0.027976441,0.161758519,0.189314262,0.055532183,0.32309634,0.216870004,0.946571308,0.539966344,0.935086011,0.064913989,0,0.04,0.676501215,0.323498785
51041100929,6468,0.764069264,0.110544218,0.103586889,0.02690167,0.035250464,0.104978355,0.09152752,0.064316636,0.044990724,0.072510823,0.145176252,0.120902907,0.084724799,0.093073593,0.11672851,0.020562771,111986,0.037505451,0.014391627,0.006977758,0.033580462,0.109027475,0.149585696,0.040122111,0.297426952,0.159180113,0.152202355,0.027921164,0.029563585,0.144767715,0.16424214,0.084467386,0.307602065,0.241435946,0.942515251,0.54903801,0.938984439,0.061015561,0,0,0.820322721,0.179677279
51041100930,3386,0.905197874,0.051092735,0.035440047,0.035144714,0.047253396,0.093030124,0.088304784,0.06733609,0.049025399,0.0753101,0.147666864,0.120496161,0.093030124,0.098641465,0.099232132,0.01506202,116742,0.003490401,0,0.006108202,0.006108202,0.042757417,0.135253054,0.177137871,0.317626527,0.185863874,0.12565445,0.010820559,0.006762849,0.109107304,0.160504959,0.098286745,0.436880072,0.177637511,0.982416592,0.614517583,0.972835314,0.027164686,0.029,0,0.92408377,0.07591623
51041100931,5403,0.905422913,0.063113085,0.020729225,0.007403294,0.036276143,0.081436239,0.077179345,0.056265038,0.035165649,0.089950028,0.131223394,0.118267629,0.088099204,0.07292245,0.148436054,0.043309273,104355,0.038755981,0,0.019617225,0.027751196,0.03492823,0.166985646,0.200956938,0.277990431,0.096650718,0.136363636,0.012448133,0.014263485,0.118257261,0.158973029,0.048236515,0.401711618,0.246109959,0.973288382,0.647821577,0.95827602,0.04172398,0,0,0.959808612,0.040191388
51041100932,3743,0.783863211,0.119155757,0.055303233,0.020304569,0.069730163,0.074271974,0.055303233,0.075607801,0.06064654,0.143200641,0.13518568,0.164573871,0.056371894,0.062783863,0.070531659,0.021106065,106806,0.01686747,0.010441767,0.008032129,0.035341365,0.036947791,0.199196787,0.130120482,0.35502008,0.116465863,0.091566265,0.007237636,0.031363088,0.171692803,0.160434258,0.065540812,0.377161238,0.186570165,0.961399276,0.563731403,1,0,0,0,0.921285141,0.078714859
51041100933,2347,0.67618236,0.302513847,0.006817213,0.040903281,0.04814657,0.044311888,0.053685556,0.069876438,0.086493396,0.247123988,0.158074137,0.146570089,0.020877716,0.046868343,0.048572646,0.023434171,56250,0.019480519,0.015769944,0.035250464,0.133580705,0.255102041,0.24025974,0.116883117,0.127087199,0.022263451,0.03432282,0.032376298,0.056200367,0.183872938,0.220525351,0.145387905,0.242516799,0.119120342,0.911423335,0.361637141,0.91588785,0.08411215,0,0.031,0.469387755,0.530612245
51041100934,6956,0.652673951,0.257188039,0.015382404,0.077487062,0.059804485,0.07360552,0.088125359,0.077918344,0.052328925,0.185020127,0.165899942,0.107533065,0.056497987,0.030189764,0.057504313,0.029183439,66199,0.032245379,0.012976799,0.065277232,0.060951632,0.143531262,0.255996854,0.160833661,0.174596933,0.05151396,0.042076288,0.017076957,0.050787314,0.271900643,0.260368153,0.072743402,0.200044356,0.127079175,0.932135729,0.327123531,0.972466539,0.027533461,0,0.035,0.727093983,0.272906017
51041100935,4014,0.937717987,0.002740409,0.034628799,0.019930244,0.044095665,0.088938714,0.08445441,0.065022422,0.057797708,0.027653214,0.120827105,0.182361734,0.076482312,0.041604385,0.133532636,0.048330842,137813,0.023323615,0.059037901,0.024052478,0.031341108,0.037172012,0.089650146,0.056851312,0.214285714,0.134110787,0.330174927,0.003776435,0.009818731,0.072507553,0.117824773,0.044561934,0.399546828,0.351963746,0.986404834,0.751510574,0.948824343,0.051175657,0.029,0.263,0.92638484,0.07361516
51041100936,3792,0.929852321,0.037447257,0.015822785,0.076740506,0.042985232,0.050896624,0.118934599,0.079377637,0.026898734,0.036656118,0.106276371,0.150316456,0.09335443,0.077531646,0.119198312,0.082805907,143750,0.018982536,0.012908125,0.017463933,0.008352316,0.034927866,0.072892938,0.115413819,0.246772969,0.17388003,0.298405467,0.021301317,0.004260263,0.057319907,0.141750581,0.017815647,0.414407436,0.343144849,0.97443842,0.757552285,0.964835165,0.035164835,0,0,0.982536067,0.017463933
51041101003,8478,0.887709365,0.05626327,0.023472517,0.035975466,0.096131163,0.099079972,0.087992451,0.086577023,0.030431706,0.081740977,0.172092475,0.149917433,0.059330031,0.05425808,0.047770701,0.019933947,139284,0.00331004,0.025744759,0.070614196,0.011769033,0.038617139,0.100404561,0.073924237,0.236484001,0.220669364,0.21846267,0.002753196,0.01927237,0.143166175,0.113274336,0.052507375,0.413765978,0.25526057,0.977974435,0.669026549,0.966240227,0.033759773,0,0,0.95623391,0.04376609
51041101004,4522,0.862892525,0.064794339,0.003095975,0.064794339,0.044891641,0.064352057,0.076072534,0.088456435,0.053737284,0.074524547,0.117425918,0.180672269,0.074082264,0.064573198,0.09553295,0.051304732,103456,0.012804878,0.003658537,0.042682927,0.084146341,0.097560976,0.133536585,0.095121951,0.290243902,0.108536585,0.131707317,0.039789543,0.034528116,0.322262414,0.243012167,0.058204538,0.211443604,0.090759619,0.925682341,0.302203223,0.976771888,0.023228112,0,0,0.917682927,0.082317073
51041101007,6418,0.837644126,0.087877844,0.039732004,0.045029604,0.051106264,0.060299159,0.08055469,0.077750078,0.056559676,0.063727018,0.130102836,0.124649423,0.089591773,0.105172951,0.127454036,0.026332191,106948,0.004770165,0.007372073,0.006071119,0.025151778,0.120555074,0.120988725,0.161751951,0.277103209,0.114917606,0.1613183,0.00346901,0.013413506,0.135985199,0.159343201,0.076780759,0.367252544,0.243755782,0.983117484,0.611008326,0.954470199,0.045529801,0,0,0.813529922,0.186470078
51041101008,5105,0.793927522,0.118119491,0.061508325,0.019196866,0.047208619,0.096571988,0.089128306,0.100489716,0.043682664,0.047012733,0.168462292,0.194123408,0.089128306,0.040548482,0.057394711,0.01841332,128417,0.016898008,0.005431503,0.006035003,0.035003018,0.023536512,0.105612553,0.085697043,0.305371153,0.183464092,0.232951116,0,0.013836478,0.090251572,0.077044025,0.070754717,0.411006289,0.337106918,0.986163522,0.748113208,0.956145413,0.043854587,0.015,0,0.893180447,0.106819553
51041101009,7476,0.770064205,0.135232745,0.061262707,0.046415195,0.059390048,0.08012306,0.113162119,0.118913858,0.061797753,0.089218834,0.160379882,0.176698769,0.061663991,0.025682183,0.031166399,0.017924024,108772,0.010623557,0.0147806,0.05034642,0.019861432,0.03926097,0.121939954,0.174133949,0.273441109,0.17182448,0.123787529,0.021954674,0.030217186,0.162417375,0.159820585,0.07082153,0.353635505,0.201133144,0.94782814,0.55476865,0.966086568,0.033913432,0.004,0,0.823556582,0.176443418
51041101010,8425,0.792997033,0.128783383,0.048308605,0.023382789,0.064451039,0.072878338,0.060652819,0.064688427,0.043323442,0.085816024,0.13115727,0.15264095,0.076557864,0.05578635,0.15347181,0.030385757,101688,0.023318689,0.009462656,0.026022305,0.027374113,0.030415681,0.163568773,0.197701926,0.298073674,0.119972964,0.104089219,0.012314007,0.029074739,0.213955875,0.20386523,0.069437318,0.292115615,0.179237216,0.958611254,0.471352831,1,0,0,0,0.931733694,0.068266306
51041101011,3122,0.772901986,0.17777066,0.01665599,0.083920564,0.052210122,0.089365791,0.054131967,0.084240871,0.081678411,0.123638693,0.160474055,0.116591928,0.072069186,0.034593209,0.105381166,0.02306214,99792,0.031398668,0,0.019980971,0,0.102759277,0.136060894,0.212178877,0.416745956,0.064700285,0.016175071,0.033115906,0.044656297,0.226793778,0.204716508,0.152032112,0.211741094,0.126944305,0.922227797,0.338685399,1,0,0,0,0.879162702,0.120837298
51041101012,5683,0.717050853,0.227344712,0.017244413,0.01706845,0.04399085,0.073376738,0.094844272,0.040823509,0.073904628,0.200774239,0.145169805,0.136723561,0.04504663,0.047862045,0.07038536,0.027098364,87270,0.009320905,0.03195739,0.045272969,0.035064359,0.156679982,0.157123835,0.116733245,0.335996449,0.082112739,0.029738127,0.012810458,0.01620915,0.157124183,0.252026144,0.094117647,0.356078431,0.111633987,0.970980392,0.467712418,0.946241075,0.053758925,0,0.096,0.542387927,0.457612073
51041101013,3489,0.867583835,0.119805102,0.003152766,0.021782746,0.041272571,0.049871023,0.087417598,0.091716824,0.03897965,0.061049011,0.137288621,0.179134422,0.062482087,0.094009745,0.077099455,0.068214388,117660,0.02021904,0.00926706,0.031171019,0.0084246,0.063184499,0.132266217,0.113732098,0.336141533,0.171861837,0.113732098,0.004564315,0.063900415,0.248962656,0.190871369,0.078838174,0.285477178,0.127385892,0.93153527,0.412863071,0.993305439,0.006694561,0,0,0.969671441,0.030328559
51043010100,8334,0.880729542,0.05387569,0.010319174,0.085433165,0.046796256,0.064314855,0.061435085,0.059155268,0.053635709,0.078953684,0.103311735,0.150467963,0.089992801,0.074634029,0.121670266,0.052435805,76536,0.077682267,0.033428844,0.062718879,0.054441261,0.11588666,0.148997135,0.084686406,0.217446673,0.100923273,0.103788602,0.05322364,0.06615178,0.293989255,0.17578912,0.103928811,0.165715245,0.141202149,0.88062458,0.306917394,0.938452345,0.061547655,0.006,0.045,0.735752945,0.264247055
